,key,value
1438,과잉,-1
1439,과장,-1
1440,과장되,-1
1441,과제,-1
1442,과제가*,1
1443,과제가*있,1
1444,과제가,1
1445,과제로,-1
1446,과제로남,-1
1447,과중,-1
1448,과중하,-1
1449,과중,-1
1450,과중하,-1
1451,과학,-1
1452,과학적,-1
1453,관객,-1
1454,관객들,1
1455,관객들의,1
1456,관객을,-1
1457,관객을놓,-1
1458,관계,-1
1459,관계가,-1
1460,관계가없,-1
1461,관계가있,0
1462,관계는,-1
1463,관계는없,-1
1464,관계없이,1
1465,관계없이일,1
1466,관계에,-1
1467,관계에아무런,-1
1468,관계자,-1
1469,관계자들,-1
1470,관계자들과*,-1
1471,관광,1
1472,관광교역전,1
1473,관광교역전으로,1
1474,관광명소,1
1475,관광객,0
1476,관광객이,0
1477,관광객이편중,0
1478,관람객,1
1479,관람객을,1
1480,관람객을끌어당기,1
1481,관리,-1
1482,관리부실,-1
1483,관심,1
1484,관심을,1
1485,관심을갖,1
1486,관심을기울이,-1
1487,관심을끌,1
1488,관심을모으,1
1489,관심을쏟,1
1490,관심이,1
1491,관심이고조,1
1492,관심이높,1
1493,관심이모으,1
1494,관심이쏠리,1
1495,관심이없,-1
1496,관심이외국,-1
1497,관심확산,1
1498,관심거리,1
1499,관심거리이,1
1500,관여,0
1501,관여하,0
1502,관여하았,0
1503,관점차이,-1
1504,관철,-1
1505,관철되,-1
1506,관철되었,-1
1507,관하,1
1508,관하ㄴ,1
1509,관하ㄴ이야기,1
1510,관하ㄴ한,1
1511,광복,1
1512,광복열망,1
1513,광복열망적도,1
1514,광활,1
1515,광활하,1
1516,광활하ㄴ,1
1517,괴로워하,-1
1518,괴로워하았,-1
1519,괴로워하았던가,-1
1520,괴팍,1
1521,괴팍하,1
1522,교단,-1
1523,교단분열,-1
1524,교류,-1
1525,교류를,-1
1526,교류를단절,-1
1527,교류설,0
1528,교수,1
1529,교역전,1
1530,교역전으로,1
1531,교역전으로는,1
1532,교육,1
1533,교육받,1
1534,교육받는다면,1
1535,교육을,-1
1536,교육을제대로,-1
1537,교육효과,1
1538,교통,-1
1539,교통사고,-1
1540,교통사고가,-1
1541,교포,-1
1542,교포에,-1
1543,교포에살인,-1
1544,교환전,1
1545,교환전을,1
1546,교환전을열,1
1547,교회,-1
1548,교회세습,-1
1549,교훈,-1
1550,교훈을,-1
1551,교훈을주,1
1552,교훈을주입,-1
1553,구걸,-1
1554,구경,1
1555,구경하,1
1556,구경하시,1
1557,구나,-1
1558,구별,1
1559,구별이,1
1560,구별이가,1
1561,구분,0
1562,구분되,0
1563,구분되지,0
1564,구상,0
1565,구상하,0
1566,구상하아,0
1567,구석,1
1568,구석이,1
1569,구석이많,1
1570,구설수,-1
1571,구설수가,-1
1572,구설수가들,-1
1573,구식,-1
1574,구애,1
1575,구애받,1
1576,구애받을,1
1577,구입,-1
1578,구입하,-1
1579,구입하지,-1
1580,구제,1
1581,구제하,1
1582,구체,1
1583,구체적,1
1584,구체적으로,1
1585,구태,-1
1586,구태를,-1
1587,구태를재연,-1
1588,구토,0
1589,구하,1
1590,국가,-1
1591,국가와,-1
1592,국가와사회,-1
1593,국교,-1
1594,국군,-1
1595,국군은,-1
1596,국군은비키,-1
1597,국기,-1
1598,국기게양,-1
1599,국기게양률,-1
1600,국내,1
1601,국내관광,1
1602,국내관광교역전,1
1603,국내기반,1
1604,국내기반을,1
1605,국내에서,1
1606,국내에서는,1
1607,국내이벤트,1
1608,국내이벤트이,1
1609,국내최,1
1610,국내최장,1
1611,국내최대,1
1612,국내최대규모,1
1613,국내최초,1
1614,국내최초로,1
1615,국무,1
1616,국무총리,1
1617,국무총리표창,1
1618,국민,1
1619,국민기업,1
1620,국민기업이,1
1621,국민기업정부,1
1622,국민학생,1
1623,국민학생과,1
1624,국민학생과유치원,1
1625,국방,1
1626,국방에,1
1627,국방에만,1
1628,국보,1
1629,국제,1
1630,국제무용,1
1631,국제무용행사,1
1632,국제상,1
1633,국제상을,1
1634,군,-1
1635,군국주의,-1
1636,군국주의망령,-1
1637,군도,-1
1638,군도이,-1
1639,군도이기,-1
1640,군살,-1
1641,군살빼기,1
1642,군살이,-1
1643,군살이많이,-1
1644,굳,1
1645,굳지,1
1646,굳지않,1
1647,굳이,-1
1648,굵,1
1649,굵직,-1
1650,굵직하,-1
1651,굵직하ㄴ,-1
1652,굶주리,-1
1653,굶주림,1
1654,굶주림에서,1
1655,굶주림에서구하,1
1656,굿,1
1657,굿이,1
1658,굿이벌어지,1
1659,궁상,-1
1660,궁상스럽,-1
1661,궁전,1
1662,궁전집,1
1663,궁전집이,1
1664,궁중,-1
1665,궁중사극,-1
1666,궁중사극이,-1
1667,궁핍,-1
1668,궁핍의,-1
1669,궁핍의한계,-1
1670,권,1
1671,권하,1
1672,권하아,1
1673,권,-1
1674,권운동,1
1675,권운동에,1
1676,권은,-1
1677,권은지,-1
1678,권을,-1
1679,권을통하,-1
1680,권고,1
1681,권고안,1
1682,권력,-1
1683,권력도,-1
1684,권력을,-1
1685,권력을빼앗기,-1
1686,권력욕,-1
1687,권력욕에,-1
1688,권력욕에젖,-1
1689,권위,1
1690,권위주의,-1
1691,권하,1
1692,권하고자,1
1693,권하고자하,1
1694,궤변,-1
1695,궤변으로,-1
1696,궤변으로가득,-1
1697,귀,-1
1698,귀가,0
1699,귀가울리,0
1700,귀질환,-1
1701,귀질환을,-1
1702,귀엽,-1
1703,귀엽ㄴ,-1
1704,귀엽ㄴ아들,-1
1705,규명,1
1706,규명하,1
1707,규모,1
1708,규모의,1
1709,규모의국제,1
1710,규모의돈,1
1711,규정,1
1712,규정에,1
1713,규정에는,1
1714,규정하,1
1715,규제,-1
1716,규제하,-1
1717,균,1
1718,균이,1
1719,균이번식,1
1720,균형,-1
1721,균형을,-1
1722,균형을지나치,-1
1723,그,1
1724,그고비,1
1725,그고비를,1
1726,그동안,-1
1727,그동안이,-1
1728,그동안태극기,-1
1729,그무게,-1
1730,그무게불리,-1
1731,그사람,1
1732,그사람을,1
1733,그사상,1
1734,그사상의,1
1735,그순간,1
1736,그순간어둠,1
1737,그위상,0
1738,그위상을,0
1739,그정화,1
1740,그정화만,1
1741,그주변,1
1742,그주변사람,1
1743,그폭,1
1744,그폭이,1
1745,그,-1
1746,그가,1
1747,그가얼마나,1
1748,그는,-1
1749,그는깎아지르,-1
1750,그는말,-1
1751,그를,-1
1752,그를만지,-1
1753,그에게,-1
1754,그에게간신히,-1
1755,그와,-1
1756,그와무관,-1
1757,그의,1
1758,그의반,1
1759,그의사랑,1
1760,그것,-1
1761,그것ㄴ,-1
1762,그것ㄴ미치,-1
1763,그것ㄴ사랑,0
1764,그것보,-1
1765,그것보시,-1
1766,그냥,-1
1767,그냥상상,-1
1768,그냥상상의,-1
1769,그늘,-1
1770,그늘벗,1
1771,그늘이,-1
1772,그늘이지,-1
1773,그대로,1
1774,그대로남,-1
1775,그대로남아,-1
1776,그대로따르,-1
1777,그대로따르지,-1
1778,그대로모방,1
1779,그대로모방하,1
1780,그동안,1
1781,그동안못,1
1782,그동안못하,1
1783,그동안연구,1
1784,그동안연구하,1
1785,그동안이루,1
1786,그동안이루ㄴ,1
1787,그때,1
1788,그때이,1
1789,그때이ㄹ,1
1790,그래나,1
1791,그래나ㄴ,1
1792,그러*,-1
1793,그러*어*,-1
1794,그러*어*모두*,-1
1795,그러어,1
1796,그러어맞,1
1797,그러나불우,1
1798,그러나불우하,1
1799,그러나양탄자,1
1800,그러나양탄자는,1
1801,그러나이제,-1
1802,그러나이제소수,-1
1803,그러나폐렴,-1
1804,그러나폐렴은,-1
1805,그러니까,-1
1806,그러니까아,-1
1807,그러므로,0
1808,그러므로건축,0
1809,그러므로건축창작,0
1810,그런고민,1
1811,그런고민에,1
1812,그런엄마,-1
1813,그런엄마를,-1
1814,그렇,-1
1815,그렇게,1
1816,그렇게그리,-1
1817,그렇게도,1
1818,그렇게말,1
1819,그렇게하,1
1820,그렇기,-1
1821,그렇기마련,-1
1822,그렇다면,-1
1823,그렇다면자본주의,-1
1824,그렇지,-1
1825,그렇지않,-1
1826,그렇지만,1
1827,그렇지만한자,1
1828,그렇지만한자의,1
1829,그룹,1
1830,그룹으로서,1
1831,그룹으로서의,1
1832,그룹이,1
1833,그르,-1
1834,그르치,-1
1835,그리,-1
1836,그리밝,-1
1837,그리밝아,-1
1838,그리밝지,-1
1839,그리어렵,1
1840,그리어렵지,1
1841,그리니,-1
1842,그리고,-1
1843,그리고간밤,1
1844,그리고간밤의,1
1845,그리고힘,-1
1846,그리고힘안,-1
1847,그리하여,-1
1848,그리하여세상,-1
1849,그리하여세상의,-1
1850,그림,-1
1851,그림들,-1
1852,그림들이,-1
1853,그림속내,1
1854,그분,-1
1855,그분께,-1
1856,그저,-1
1857,그저그렇,-1
1858,그저그렇기,-1
1859,그지없,-1
1860,그지없는,-1
1861,그지없는행동,-1
1862,그치,-1
1863,그치ㄹ,1
1864,그치ㄹ새,1
1865,극의,1
1866,극의현실,1
1867,극단,-1
1868,극단적,-1
1869,극단적이,-1
1870,극대,-1
1871,극대화,-1
1872,극대화하,-1
1873,극복,1
1874,극복인식,1
1875,극복인식등,1
1876,극복하,-1
1877,극심,-1
1878,극심하,-1
1879,극장,1
1880,극장공연,1
1881,극장공연물,1
1882,극찬,1
1883,극찬하,1
1884,극히,-1
1885,극히낮,-1
1886,극히일부,-1
1887,극히일부에,-1
1888,근근이,-1
1889,근로,-1
1890,근로의욕,-1
1891,근로의욕저하,-1
1892,근면,1
1893,근본,1
1894,근본은,1
1895,근본은사람,1
1896,근성,1
1897,근시안,-1
1898,근시안적,-1
1899,근절,-1
1900,근절되,1
1901,근절되었,1
1902,근절하,-1
1903,근현대,1
1904,근현대작곡가,1
1905,근현대작곡가연구,1
1906,글,-1
1907,글을,-1
1908,글을쓰,-1
1909,글라스울,1
1910,글씨,-1
1911,글씨를,-1
1912,글씨를쓰,-1
1913,금물,-1
1914,금물이,-1
1915,금물이다,-1
1916,금융,-1
1917,금융실명,-1
1918,금융실명제,-1
1919,금하,-1
1920,금하았,-1
1921,급,1
1922,급격히,-1
1923,급격히많,-1
1924,급격히많아,-1
1925,급급,-1
1926,급급하,-1
1927,급속히,-1
1928,급속히악화,-1
1929,급속히악화하,-1
1930,긍정,1
1931,긍정적,1
1932,긍정적이,1
1933,긍정적편견,1
1934,기가,-1
1935,기가가장,-1
1936,기가쉽,1
1937,기그지없,-1
1938,기그지없는,-1
1939,기로,1
1940,기로하,1
1941,기로하,1
1942,기를,1
1943,기를바라,1
1944,기를즐기,1
1945,기마련,-1
1946,기마련이,-1
1947,기쉽,1
1948,기쉽므로,1
1949,기쉽은,1
1950,기시작,1
1951,기시작하,1
1952,기십상,-1
1953,기십상이,-1
1954,기어렵,-1
1955,기어렵ㄴ,1
1956,기어렵었,-1
1957,기에,0
1958,기에그것,0
1959,기에즐겁,1
1960,기에충분,1
1961,기위하,1
1962,기위하ㄴ,1
1963,기위하아,1
1964,기짝,-1
1965,기짝이,-1
1966,기힘들,-1
1967,기힘들ㄹ,-1
1968,기,1
1969,기가,1
1970,기가흐르,1
1971,기더하,1
1972,기더하아,1
1973,기,-1
1974,기가,-1
1975,기가많,-1
1976,기강,-1
1977,기강이,-1
1978,기강이해이,-1
1979,기구,-1
1980,기구하,-1
1981,기금,1
1982,기나길,1
1983,기나길ㄴ,1
1984,기나길ㄴ절대,1
1985,기냥,-1
1986,기념,1
1987,기념사진,1
1988,기념사진촬영,1
1989,기능,1
1990,기능을,1
1991,기능을함께,1
1992,기능적,1
1993,기능적으로,1
1994,기다리,1
1995,기대,1
1996,기대되,1
1997,기대를,1
1998,기대를모으,1
1999,기대를한층,1
2000,기대와,1
2001,기대와관심,1
2002,기대하,1
2003,기대주,1
2004,기대주이,1
2005,기도,1
2006,기도하,1
2007,기량,1
2008,기량을,1
2009,기량을선보이,1
2010,기록,1
2011,기록이,1
2012,기만,-1
2013,기만하,-1
2014,기반,1
2015,기반을,1
2016,기반을다지,1
2017,기본,1
2018,기본적,1
2019,기본적이,1
2020,기분,-1
2021,기분이,-1
2022,기분이들,-1
2023,기뻐하,1
2024,기쁘,1
2025,기쁘게,1
2026,기쁘게참여,1
2027,기쁘ㅂ니다,1
2028,기쁨,1
2029,기소,-1
2030,기술,-1
2031,기술의,-1
2032,기술의노예,-1
2033,기약,-1
2034,기약조차,-1
2035,기약조차하,-1
2036,기억,0
2037,기억되,0
2038,기억나,1
2039,기억나게,1
2040,기억나게하,1
2041,기업,-1
2042,기업들,-1
2043,기업들도,-1
2044,기업은,-1
2045,기업은망하,-1
2046,기업이,1
2047,기업정부,1
2048,기업정부가,1
2049,기여,1
2050,기여도,1
2051,기여도가,1
2052,기여하,1
2053,기운,1
2054,기운생동,1
2055,기운생동속,1
2056,기울이,-1
2057,기적,1
2058,기존,1
2059,기존화장품,1
2060,기존화장품보다,1
2061,기준,-1
2062,기준을,-1
2063,기증,1
2064,기증하,1
2065,기증하는,1
2066,기초,1
2067,기초부터,1
2068,기초부터살피,1
2069,기피,-1
2070,기피하,-1
2071,기형아,-1
2072,기회,1
2073,기회가,1
2074,기회가되,1
2075,기회를,1
2076,기회를던지,1
2077,기회를얻,1
2078,기회를주,1
2079,기회이,1
2080,기회주의,-1
2081,기회주의적,-1
2082,기획,1
2083,기획하,1
2084,기획물,-1
2085,기획물비디오,-1
2086,기획물비디오는,-1
2087,긴급,-1
2088,긴급조치,-1
2089,긴급조치위반,-1
2090,긴박,1
2091,긴박하,1
2092,긴박하ㄴ,1
2093,긴장,-1
2094,긴장시키,-1
2095,긴장이,-1
2096,긴장이고조,-1
2097,긴장감,-1
2098,긴장감이,-1
2099,긴장감이조성,-1
2100,길,-1
2101,길없,-1
2102,길에서,-1
2103,길에서마주치,-1
2104,길은,-1
2105,길은그리,-1
2106,길을,1
2107,길을불,-1
2108,길을찾,1
2109,길을택하,1
2110,길,1
2111,길ㄴ,1
2112,길ㄴ설명,1
2113,길들이,1
2114,길이*,1
2115,길이*기억나,1
2116,길이*기억나게,1
2117,길이,-1
2118,길이가,-1
2119,길이가일정,-1
2120,깃들,1
2121,깃발,1
2122,깃발을,1
2123,깃발을높이,1
2124,깊,-1
2125,깊게,-1
2126,깊게하,-1
2127,깊어,-1
2128,깊어지,-1
2129,깊은,-1
2130,깊은의혹,-1
2131,까다롭,-1
2132,까닭,0
2133,까닭이,0
2134,까맣,-1
2135,까맣ㄴ,-1
2136,까맣ㄴ단지,-1
2137,까먹,0
2138,까먹는,0
2139,까지묻,-1
2140,까지반대,-1
2141,까지반대를,-1
2142,까지줄이,1
2143,까지줄이ㄹ,1
2144,까지지키,1
2145,까지지키ㄹ,1
2146,까지참여,1
2147,까지참여하,1
2148,까지하,-1
2149,까지하았,-1
2150,깎,-1
2151,깎았,-1
2152,깎았다,-1
2153,깎았었,-1
2154,깎았었는데,-1
2155,깎아지르,-1
2156,깎아지르ㄴ,-1
2157,깎아지르ㄴ듯,-1
2158,깔리,0
2159,깔리어,1
2160,깔리어있,1
2161,깜깜,-1
2162,깜깜하,-1
2163,깜깜하ㄴ,-1
2164,깨,0
2165,깨고,1
2166,깨고역사,1
2167,깨었,0
2168,깨었지만,0
2169,깨끗,1
2170,깨끗하,1
2171,깨끗하ㅁ,1
2172,깨닫,1
2173,깨닫게,1
2174,깨닫게하,1
2175,깨닫는다,-1
2176,깨닫으면,1
2177,깨닫으면실천,1
2178,깨우치,1
2179,깨우치ㅁ,1
2180,깨치,-1
2181,깨치ㄴ,-1
2182,깨치ㄴ자,-1
2183,깨치ㅁ,1
2184,깨치ㅁ의,1
2185,꺼내지,-1
2186,꺼내지못하,-1
2187,꺼리,-1
2188,꺼리어요,-1
2189,꺼멓,-1
2190,꺼멓고,-1
2191,꺼멓고번들번들,-1
2192,꺾이,-1
2193,껍데기,-1
2194,껍데기만,-1
2195,껍데기만남,-1
2196,껍질,-1
2197,께,-1
2198,꼬,-1
2199,꼭,1
2200,꼭필요,1
2201,꼭필요하,1
2202,꼼꼼,1
2203,꼼꼼하,1
2204,꼼꼼하게,1
2205,꼽,1
2206,꼽을,1
2207,꼽을만,1
2208,꼽히,1
2209,꽃,1
2210,꽃보다,1
2211,꽃보다더,1
2212,꽃을,1
2213,꽃을피우,1
2214,꽃잎,1
2215,꽃잎처럼,1
2216,꽃잎처럼화려,1
2217,꽤,1
2218,꽤맞,1
2219,꽤맞아,1
2220,꾸,0
2221,꾸었,0
2222,꾸었는지,0
2223,꾸미,1
2224,꾸미어,1
2225,꾸미어지,1
2226,꾸준히,-1
2227,꾸준히문제,-1
2228,꾸준히문제를,-1
2229,꾸짖,-1
2230,꾼,-1
2231,꿀,-1
2232,꿀을,-1
2233,꿀을빨,-1
2234,꿀혼자,-1
2235,꿀혼자만,-1
2236,꿀단지,-1
2237,꿀단지가지,-1
2238,꿀단지가지어다,-1
2239,꿀통,-1
2240,꿀통하나,-1
2241,꿀통하나얻,-1
2242,꿈,0
2243,꿈만,1
2244,꿈만같,1
2245,꿈에,0
2246,꿈에나비,0
2247,꿈에서,0
2248,꿈에서깨,0
2249,꿈을,0
2250,꿈을갖,1
2251,꿈을꾸,0
2252,꿈이,1
2253,꿈이었,1
2254,꿈꾸,-1
2255,꿈꾸었,-1
2256,꿈꾸었네,-1
2257,끄덕이,1
2258,끈끈,-1
2259,끈끈하,-1
2260,끈끈하게,-1
2261,끈적끈적,0
2262,끊,1
2263,끊어,-1
2264,끊어버리,1
2265,끊어지,-1
2266,끊기,-1
2267,끊임없이파고들,1
2268,끌,1
2269,끌어당기,1
2270,끝,-1
2271,끝가,-1
2272,끝가ㄴ,-1
2273,끝까지,-1
2274,끝까지반대,-1
2275,끝까지지키,1
2276,끝이,1
2277,끝이여물,1
2278,끝내,-1
2279,끼,1
2280,ㄴ,1
2281,ㄴ가슴,1
2282,ㄴ가슴은,1
2283,ㄴ감,-1
2284,ㄴ감이,-1
2285,ㄴ감동,1
2286,ㄴ감동으로,1
2287,ㄴ값,1
2288,ㄴ값으로,-1
2289,ㄴ개념,1
2290,ㄴ개념만,1
2291,ㄴ개조,-1
2292,ㄴ개조과제,-1
2293,ㄴ거,-1
2294,ㄴ거이,-1
2295,ㄴ건배,-1
2296,ㄴ것같,-1
2297,ㄴ것들,1
2298,ㄴ것만,1
2299,ㄴ것으로,1
2300,ㄴ것을,-1
2301,ㄴ것이,1
2302,ㄴ것이,-1
2303,ㄴ것처럼,1
2304,ㄴ결혼,-1
2305,ㄴ결혼을,-1
2306,ㄴ경험,1
2307,ㄴ고객,-1
2308,ㄴ고구려,1
2309,ㄴ고구려벽화,1
2310,ㄴ곳,1
2311,ㄴ곳에서,1
2312,ㄴ공간,1
2313,ㄴ공간이,1
2314,ㄴ과오,-1
2315,ㄴ과오를,-1
2316,ㄴ과제,-1
2317,ㄴ과제가*,1
2318,ㄴ과제로,-1
2319,ㄴ관계,-1
2320,ㄴ관계는,-1
2321,ㄴ그,-1
2322,ㄴ그는,-1
2323,ㄴ그를,-1
2324,ㄴ그대로,1
2325,ㄴ그룹,1
2326,ㄴ그룹이,1
2327,ㄴ극장,1
2328,ㄴ극장공연,1
2329,ㄴ기금,1
2330,ㄴ기나길,1
2331,ㄴ기나길ㄴ,1
